stress,strain,T,strainrate,porosity
1710.3114895192807,0.0757,20,3000,0
1712.9162542506388,0.0762,20,3000,0
1715.5234738963122,0.0767,20,3000,0
1718.1331347367477,0.0772,20,3000,0
1720.74522321751,0.0777,20,3000,0
1723.3597259462422,0.0782,20,3000,0
1725.976629689701,0.0787,20,3000,0
1728.5959213708693,0.0792,20,3000,0
1731.2175880661366,0.0797,20,3000,0
1733.841617002544,0.0802,20,3000,0
1736.4679955551014,0.0807,20,3000,0
1739.0967112441672,0.0812,20,3000,0
1741.7277517328876,0.0817,20,3000,0
1744.361104824698,0.0822,20,3000,0
1746.9967584608853,0.0827,20,3000,0
1749.634700718203,0.0832,20,3000,0
1752.2749198065462,0.0837,20,3000,0
1754.9174040666744,0.0842,20,3000,0
1757.5621419679928,0.0847,20,3000,0
1760.2091221063793,0.0852,20,3000,0
1762.8583332020635,0.0857,20,3000,0
1765.5097640975523,0.0862,20,3000,0
1768.1634037556028,0.0867,20,3000,0
1770.819241257238,0.0872,20,3000,0
1773.4772657998096,0.0877,20,3000,0
1776.1374666951028,0.0882,20,3000,0
1778.7998333674786,0.0887,20,3000,0
1781.4643553520627,0.0892,20,3000,0
1784.13102229297,0.0897,20,3000,0
1786.799823941566,0.0902,20,3000,0
1789.4707501547691,0.0907,20,3000,0
1792.1437908933863,0.0912,20,3000,0
1794.8189362204848,0.0917,20,3000,0
1797.4961762998,0.0922,20,3000,0
1800.175501394171,0.0927,20,3000,0
1802.8569018640164,0.0932,20,3000,0
1805.5403681658354,0.0937,20,3000,0
1808.2258908507429,0.0942,20,3000,0
1810.9134605630343,0.0947,20,3000,0
1813.603068038778,0.0952,20,3000,0
1816.2947041044386,0.0957,20,3000,0
1818.9883596755262,0.0962,20,3000,0
1821.6840257552735,0.0967,20,3000,0
1824.3816934333395,0.0972,20,3000,0
1827.0813538845382,0.0977,20,3000,0
1829.7829983675929,0.0982,20,3000,0
1832.4866182239148,0.0987,20,3000,0
1835.1922048764063,0.0992,20,3000,0
1837.8997498282856,0.0997,20,3000,0
1840.6092446619368,0.1002,20,3000,0
1843.32068103778,0.1007,20,3000,0
1846.0340506931625,0.1012,20,3000,0
1848.7493454412752,0.1017,20,3000,0
1851.4665571700825,0.1022,20,3000,0
1854.1856778412825,0.1027,20,3000,0
1856.9066994892742,0.1032,20,3000,0
1859.6296142201559,0.1037,20,3000,0
1862.3544142107344,0.1042,20,3000,0
1865.0810917075555,0.1047,20,3000,0
1867.8096390259534,0.1052,20,3000,0
1870.5400485491136,0.1057,20,3000,0
1873.272312727158,0.1062,20,3000,0
1876.0064240762426,0.1067,20,3000,0
1878.7423751776732,0.1072,20,3000,0
1881.4801586770373,0.1077,20,3000,0
1884.2197672833508,0.1082,20,3000,0
1886.9611937682198,0.1087,20,3000,0
1889.7044309650191,0.1092,20,3000,0
1892.449471768081,0.1097,20,3000,0
1895.1963091319035,0.1102,20,3000,0
1897.9449360703707,0.1107,20,3000,0
1900.6953456559827,0.1112,20,3000,0
1903.4475310191065,0.1117,20,3000,0
1906.2014853472315,0.1122,20,3000,0
1908.9572018842441,0.1127,20,3000,0
1911.714673929714,0.1132,20,3000,0
1914.4738948381878,0.1137,20,3000,0
1917.2348580184998,0.1142,20,3000,0
1919.9975569330927,0.1147,20,3000,0
1922.7619850973506,0.1152,20,3000,0
1925.5281360789386,0.1157,20,3000,0
1928.2960034971616,0.1162,20,3000,0
1931.0655810223257,0.1167,20,3000,0
1933.8368623751162,0.1172,20,3000,0
1936.6098413259806,0.1177,20,3000,0
1939.3845116945267,0.1182,20,3000,0
1942.1608673489282,0.1187,20,3000,0
1944.9389022053374,0.1192,20,3000,0
1947.718610227313,0.1197,20,3000,0
1950.4999854252524,0.1202,20,3000,0
1953.2830218558352,0.1207,20,3000,0
1956.0677136214758,0.1212,20,3000,0
1958.8540548697824,0.1217,20,3000,0
1961.6420397930292,0.1222,20,3000,0
1964.4316626276313,0.1227,20,3000,0
1967.2229176536316,0.1232,20,3000,0
1970.015799194195,0.1237,20,3000,0
1972.8103016151108,0.1242,20,3000,0
1975.6064193243005,0.1247,20,3000,0
1978.404146771336,0.1252,20,3000,0
1981.2034784469638,0.1257,20,3000,0
1984.004408882639,0.1262,20,3000,0
1986.8069326500604,0.1267,20,3000,0
1989.6110443607204,0.1272,20,3000,0
1992.416738665455,0.1277,20,3000,0
1995.2240102540054,0.1282,20,3000,0
1998.0328538545837,0.1287,20,3000,0
2000.8432642334456,0.1292,20,3000,0
2003.65523619447,0.1297,20,3000,0
2006.4687645787444,0.1302,20,3000,0
2009.2838442641555,0.1307,20,3000,0
2012.1004701649886,0.1312,20,3000,0
2014.9186372315294,0.1317,20,3000,0
2017.7383404496754,0.1322,20,3000,0
2020.5595748405485,0.1327,20,3000,0
2023.3823354601177,0.1332,20,3000,0
2026.2066173988242,0.1337,20,3000,0
2029.0324157812133,0.1342,20,3000,0
2031.8597257655715,0.1347,20,3000,0
2034.688542543568,0.1352,20,3000,0
2037.5188613399018,0.1357,20,3000,0
2040.3506774119542,0.1362,20,3000,0
2043.183986049447,0.1367,20,3000,0
2046.0187825741018,0.1372,20,3000,0
2048.855062339309,0.1377,20,3000,0
2051.6928207297983,0.1382,20,3000,0
2054.532053161315,0.1387,20,3000,0
2057.3727550802996,0.1392,20,3000,0
2060.2149219635735,0.1397,20,3000,0
2063.058549318028,0.1402,20,3000,0
2065.903632680318,0.1407,20,3000,0
2068.7501676165593,0.1412,20,3000,0
2071.5981497220314,0.1417,20,3000,0
2074.447574620882,0.1422,20,3000,0
2077.2984379658365,0.1427,20,3000,0
2080.150735437916,0.1432,20,3000,0
2083.0044627461484,0.1437,20,3000,0
2085.8596156272965,0.1442,20,3000,0
2088.7161898455774,0.1447,20,3000,0
2091.5741811923963,0.1452,20,3000,0
2094.4335854860747,0.1457,20,3000,0
2097.294398571589,0.1462,20,3000,0
2100.1566163203106,0.1467,20,3000,0
2103.020234629746,0.1472,20,3000,0
2105.8852494232847,0.1477,20,3000,0
2108.7516566499494,0.1482,20,3000,0
2111.6194522841483,0.1487,20,3000,0
2114.4886323254304,0.1492,20,3000,0
2117.359192798246,0.1497,20,3000,0
2120.2311297517076,0.1502,20,3000,0
2123.1044392593567,0.1507,20,3000,0
2125.9791174189318,0.1512,20,3000,0
2128.855160352138,0.1517,20,3000,0
2131.732564204424,0.1522,20,3000,0
2134.6113251447578,0.1527,20,3000,0
2137.4914393654058,0.1532,20,3000,0
2140.372903081717,0.1537,20,3000,0
2143.2557125319086,0.1542,20,3000,0
2146.1398639768518,0.1547,20,3000,0
2149.025353699865,0.1552,20,3000,0
2151.9121780065047,0.1557,20,3000,0
2154.8003332243657,0.1562,20,3000,0
2157.6898157028736,0.1567,20,3000,0
2160.5806218130906,0.1572,20,3000,0
2163.4727479475173,0.1577,20,3000,0
2166.366190519897,0.1582,20,3000,0
2169.2609459650253,0.1587,20,3000,0
2172.1570107385605,0.1592,20,3000,0
2175.0543813168365,0.1597,20,3000,0
2177.953054196677,0.1602,20,3000,0
2180.853025895213,0.1607,20,3000,0
2183.754292949703,0.1612,20,3000,0
2186.6568519173534,0.1617,20,3000,0
2189.560699375143,0.1622,20,3000,0
2192.4658319196483,0.1627,20,3000,0
2195.372246166873,0.1632,20,3000,0
2198.279938752076,0.1637,20,3000,0
2201.1889063296026,0.1642,20,3000,0
2204.0991455727217,0.1647,20,3000,0
2207.010653173458,0.1652,20,3000,0
2209.923425842434,0.1657,20,3000,0
2212.8374603087045,0.1662,20,3000,0
2215.752753319602,0.1667,20,3000,0
2218.6693016405793,0.1672,20,3000,0
2221.5871020550517,0.1677,20,3000,0
2224.5061513642495,0.1682,20,3000,0
2227.426446387062,0.1687,20,3000,0
2230.347983959889,0.1692,20,3000,0
2233.270760936494,0.1697,20,3000,0
2236.1947741878585,0.1702,20,3000,0
2239.1200206020335,0.1707,20,3000,0
2242.046497084003,0.1712,20,3000,0
2244.9742005555363,0.1717,20,3000,0
2247.9031279550527,0.1722,20,3000,0
2250.8332762374816,0.1727,20,3000,0
2253.7646423741253,0.1732,20,3000,0
2256.6972233525257,0.1737,20,3000,0
2259.63101617633,0.1742,20,3000,0
2262.5660178651565,0.1747,20,3000,0
2265.5022254544683,0.1752,20,3000,0
2268.43963599544,0.1757,20,3000,0
2271.378246554832,0.1762,20,3000,0
2274.318054214864,0.1767,20,3000,0
2277.259056073089,0.1772,20,3000,0
2280.201249242271,0.1777,20,3000,0
2283.1446308502614,0.1782,20,3000,0
2286.0891980398787,0.1787,20,3000,0
2289.0349479687898,0.1792,20,3000,0
2291.9818778093895,0.1797,20,3000,0
2294.9299847486845,0.1802,20,3000,0
2297.879265988178,0.1807,20,3000,0
2300.829718743754,0.1812,20,3000,0
2303.781340245566,0.1817,20,3000,0
2306.7341277379205,0.1822,20,3000,0
2309.688078479172,0.1827,20,3000,0
2312.643189741608,0.1832,20,3000,0
2315.599458811342,0.1837,20,3000,0
2318.5568829882086,0.1842,20,3000,0
2321.515459585652,0.1847,20,3000,0
2324.4751859306243,0.1852,20,3000,0
2327.4360593634806,0.1857,20,3000,0
2330.398077237877,0.1862,20,3000,0
2333.361236920664,0.1867,20,3000,0
2336.325535791792,0.1872,20,3000,0
2339.290971244206,0.1877,20,3000,0
2342.257540683751,0.1882,20,3000,0
2345.2252415290686,0.1887,20,3000,0
2348.1940712115056,0.1892,20,3000,0
2351.1640271750157,0.1897,20,3000,0
2354.1351068760637,0.1902,20,3000,0
2357.1073077835335,0.1907,20,3000,0
2360.080627378633,0.1912,20,3000,0
2363.055063154803,0.1917,20,3000,0
2366.030612617627,0.1922,20,3000,0
2369.0072732847398,0.1927,20,3000,0
2371.9850426857365,0.1932,20,3000,0
2374.963918362089,0.1937,20,3000,0
2377.943897867052,0.1942,20,3000,0
2380.924978765582,0.1947,20,3000,0
2383.9071586342484,0.1952,20,3000,0
2386.890435061148,0.1957,20,3000,0
2389.8748056458226,0.1962,20,3000,0
2392.860267999176,0.1967,20,3000,0
2395.846819743388,0.1972,20,3000,0
2398.8344585118384,0.1977,20,3000,0
2401.8231819490206,0.1982,20,3000,0
2404.812987710464,0.1987,20,3000,0
2407.8038734626543,0.1992,20,3000,0
2410.795836882956,0.1997,20,3000,0
2413.788875659532,0.2002,20,3000,0
2416.78298749127,0.2007,20,3000,0
2419.778170087702,0.2012,20,3000,0
2422.7744211689323,0.2017,20,3000,0
2425.771738465561,0.2022,20,3000,0
2428.7701197186107,0.2027,20,3000,0
2431.7695626794507,0.2032,20,3000,0
2434.7700651097275,0.2037,20,3000,0
2437.7716247812905,0.2042,20,3000,0
2440.774239476122,0.2047,20,3000,0
2443.777906986265,0.2052,20,3000,0
2446.782625113754,0.2057,20,3000,0
2449.7883916705464,0.2062,20,3000,0
2452.795204478451,0.2067,20,3000,0
2455.8030613690644,0.2072,20,3000,0
2458.811960183699,0.2077,20,3000,0
2461.8218987733176,0.2082,20,3000,0
2464.8328749984694,0.2087,20,3000,0
2467.8448867292213,0.2092,20,3000,0
2470.857931845095,0.2097,20,3000,0
2473.872008235002,0.2102,20,3000,0
2476.8871137971773,0.2107,20,3000,0
2479.9032464391216,0.2112,20,3000,0
2482.920404077533,0.2117,20,3000,0
2485.9385846382497,0.2122,20,3000,0
2488.9577860561826,0.2127,20,3000,0
2491.9780062752625,0.2132,20,3000,0
2494.999243248371,0.2137,20,3000,0
2498.021494937287,0.2142,20,3000,0
2501.044759312624,0.2147,20,3000,0
2504.0690343537735,0.2152,20,3000,0
2507.094318048845,0.2157,20,3000,0
2510.1206083946076,0.2162,20,3000,0
2513.147903396436,0.2167,20,3000,0
2516.176201068251,0.2172,20,3000,0
2519.2054994324644,0.2177,20,3000,0
2522.2357965199217,0.2182,20,3000,0
2525.26709036985,0.2187,20,3000,0
2528.2993790297996,0.2192,20,3000,0
2531.3326605555935,0.2197,20,3000,0
2534.3669330112693,0.2202,20,3000,0
2537.4021944690303,0.2207,20,3000,0
2540.4384430091895,0.2212,20,3000,0
2543.4756767201184,0.2217,20,3000,0
2546.5138936981953,0.2222,20,3000,0
2549.5530920477527,0.2227,20,3000,0
2552.593269881029,0.2232,20,3000,0
2555.6344253181123,0.2237,20,3000,0
2558.6765564868983,0.2242,20,3000,0
2561.7196615230328,0.2247,20,3000,0
2564.7637385698677,0.2252,20,3000,0
2567.808785778409,0.2257,20,3000,0
2570.8548013072705,0.2262,20,3000,0
2573.9017833226235,0.2267,20,3000,0
2576.949729998152,0.2272,20,3000,0
2579.9986395150036,0.2277,20,3000,0
2583.0485100617416,0.2282,20,3000,0
2586.0993398343016,0.2287,20,3000,0
2589.151127035943,0.2292,20,3000,0
2592.2038698772044,0.2297,20,3000,0
2595.257566575858,0.2302,20,3000,0
2598.3122153568647,0.2307,20,3000,0
2601.36781445233,0.2312,20,3000,0
2604.4243621014593,0.2317,20,3000,0
2607.481856550514,0.2322,20,3000,0
2610.540296052769,0.2327,20,3000,0
2613.599678868469,0.2332,20,3000,0
2616.660003264785,0.2337,20,3000,0
2619.721267515774,0.2342,20,3000,0
2622.783469902335,0.2347,20,3000,0
2625.8466087121697,0.2352,20,3000,0
2628.9106822397366,0.2357,20,3000,0
2631.9756887862163,0.2362,20,3000,0
2635.041626659466,0.2367,20,3000,0
2638.108494173981,0.2372,20,3000,0
2641.1762896508544,0.2377,20,3000,0
2644.245011417738,0.2382,20,3000,0
2647.3146578088026,0.2387,20,3000,0
2650.3852271646983,0.2392,20,3000,0
2653.4567178325165,0.2397,20,3000,0
2656.5291281657533,0.2402,20,3000,0
2659.602456524267,0.2407,20,3000,0
2662.676701274245,0.2412,20,3000,0
2665.7518607881616,0.2417,20,3000,0
2668.8279334447457,0.2422,20,3000,0
2671.9049176289423,0.2427,20,3000,0
2674.9828117318716,0.2432,20,3000,0
2678.0616141508,0.2437,20,3000,0
2681.141323289099,0.2442,20,3000,0
2684.2219375562117,0.2447,20,3000,0
2687.3034553676152,0.2452,20,3000,0
2690.385875144788,0.2457,20,3000,0
2693.4691953151732,0.2462,20,3000,0
2696.5534143121445,0.2467,20,3000,0
2699.638530574974,0.2472,20,3000,0
2702.724542548793,0.2477,20,3000,0
2705.8114486845634,0.2482,20,3000,0
2708.8992474390425,0.2487,20,3000,0
2711.9879372747464,0.2492,20,3000,0
2715.077516659922,0.2497,20,3000,0
2718.167984068513,0.2502,20,3000,0
2721.259337980123,0.2507,20,3000,0
2724.35157687999,0.2512,20,3000,0
2727.444699258949,0.2517,20,3000,0
2730.5387036134043,0.2522,20,3000,0
2733.6335884452933,0.2527,20,3000,0
2736.7293522620594,0.2532,20,3000,0
2739.8259935766187,0.2537,20,3000,0
2742.923510907331,0.2542,20,3000,0
2746.0219027779663,0.2547,20,3000,0
2749.121167717677,0.2552,20,3000,0
2752.2213042609674,0.2557,20,3000,0
2755.322310947663,0.2562,20,3000,0
2758.4241863228813,0.2567,20,3000,0
2761.526928937001,0.2572,20,3000,0
2764.6305373456357,0.2577,20,3000,0
2767.7350101096035,0.2582,20,3000,0
2770.840345794895,0.2587,20,3000,0
2773.9465429726506,0.2592,20,3000,0
2777.053600219128,0.2597,20,3000,0
2780.161516115675,0.2602,20,3000,0
2783.2702892487023,0.2607,20,3000,0
2786.3799182096545,0.2612,20,3000,0
2789.490401594984,0.2617,20,3000,0
2792.6017380061226,0.2622,20,3000,0
2795.7139260494537,0.2627,20,3000,0
2798.8269643362887,0.2632,20,3000,0
2801.940851482835,0.2637,20,3000,0
2805.055586110175,0.2642,20,3000,0
2808.171166844236,0.2647,20,3000,0
2811.287592315765,0.2652,20,3000,0
2814.4048611603025,0.2657,20,3000,0
2817.5229720181587,0.2662,20,3000,0
2820.641923534385,0.2667,20,3000,0
2823.76171435875,0.2672,20,3000,0
2826.8823431457154,0.2677,20,3000,0
2830.003808554408,0.2682,20,3000,0
2833.126109248598,0.2687,20,3000,0
2836.249243896673,0.2692,20,3000,0
2839.373211171612,0.2697,20,3000,0
2842.4980097509647,0.2702,20,3000,0
2845.6236383168225,0.2707,20,3000,0
2848.7500955557994,0.2712,20,3000,0
2851.8773801590055,0.2717,20,3000,0
2855.005490822023,0.2722,20,3000,0
2858.134426244884,0.2727,20,3000,0
2861.264185132047,0.2732,20,3000,0
2864.394766192373,0.2737,20,3000,0
2867.526168139103,0.2742,20,3000,0
2870.6583896898355,0.2747,20,3000,0
2873.7914295665046,0.2752,20,3000,0
2876.9252864953537,0.2757,20,3000,0
2880.059959206919,0.2762,20,3000,0
2883.1954464360006,0.2767,20,3000,0
2886.331746921648,0.2772,20,3000,0
2889.4688594071317,0.2777,20,3000,0
2892.606782639925,0.2782,20,3000,0
2895.74551537168,0.2787,20,3000,0
2898.88505635821,0.2792,20,3000,0
2902.025404359465,0.2797,20,3000,0
2905.1665581395105,0.2802,20,3000,0
2908.308516466508,0.2807,20,3000,0
2911.451278112694,0.2812,20,3000,0
2914.5948418543585,0.2817,20,3000,0
2917.739206471825,0.2822,20,3000,0
2920.8843707494298,0.2827,20,3000,0
2924.030333475502,0.2832,20,3000,0
2927.177093442343,0.2837,20,3000,0
2930.324649446207,0.2842,20,3000,0
2933.4730002872793,0.2847,20,3000,0
2936.6221447696616,0.2852,20,3000,0
2939.772081701346,0.2857,20,3000,0
2942.922809894198,0.2862,20,3000,0
2946.0743281639398,0.2867,20,3000,0
2949.226635330128,0.2872,20,3000,0
2952.379730216134,0.2877,20,3000,0
2955.533611649129,0.2882,20,3000,0
2958.688278460061,0.2887,20,3000,0
2961.8437294836376,0.2892,20,3000,0
2964.9999635583085,0.2897,20,3000,0
2968.156979526246,0.2902,20,3000,0
2971.314776233325,0.2907,20,3000,0
2974.4733525291094,0.2912,20,3000,0
2977.6327072668296,0.2917,20,3000,0
2980.7928393033662,0.2922,20,3000,0
2983.9537474992317,0.2927,20,3000,0
2987.1154307185548,0.2932,20,3000,0
2990.277887829059,0.2937,20,3000,0
2993.4411177020493,0.2942,20,3000,0
2996.605119212391,0.2947,20,3000,0
2999.769891238496,0.2952,20,3000,0
3002.935432662301,0.2957,20,3000,0
3006.1017423692574,0.2962,20,3000,0
3009.2688192483065,0.2967,20,3000,0
3012.4366621918684,0.2972,20,3000,0
3015.605270095823,0.2977,20,3000,0
3018.7746418594943,0.2982,20,3000,0
3021.944776385632,0.2987,20,3000,0
3025.115672580397,0.2992,20,3000,0
3028.2873293533453,0.2997,20,3000,0
3031.45974561741,0.3002,20,3000,0
3034.632920288888,0.3007,20,3000,0
3037.8068522874196,0.3012,20,3000,0
3040.9815405359777,0.3017,20,3000,0
3044.156983960849,0.3022,20,3000,0
3047.3331814916182,0.3027,20,3000,0
3050.5101320611557,0.3032,20,3000,0
3053.6878346055973,0.3037,20,3000,0
3056.8662880643305,0.3042,20,3000,0
3060.045491379983,0.3047,20,3000,0
3063.225443498402,0.3052,20,3000,0
3066.4061433686434,0.3057,20,3000,0
3069.5875899429534,0.3062,20,3000,0
3072.769782176756,0.3067,20,3000,0
3075.9527190286362,0.3072,20,3000,0
3079.13639946033,0.3077,20,3000,0
3082.3208224367013,0.3082,20,3000,0
3085.505986925736,0.3087,20,3000,0
3088.6918918985225,0.3092,20,3000,0
3091.8785363292404,0.3097,20,3000,0
3095.065919195142,0.3102,20,3000,0
3098.2540394765433,0.3107,20,3000,0
3101.442896156805,0.3112,20,3000,0
3104.6324882223234,0.3117,20,3000,0
3107.822814662512,0.3122,20,3000,0
3111.013874469791,0.3127,20,3000,0
3114.205666639572,0.3132,20,3000,0
3117.3981901702437,0.3137,20,3000,0
3120.5914440631614,0.3142,20,3000,0
3123.785427322628,0.3147,20,3000,0
3126.9801389558884,0.3152,20,3000,0
3130.175577973107,0.3157,20,3000,0
3133.3717433873626,0.3162,20,3000,0
3136.568634214632,0.3167,20,3000,0
3139.7662494737733,0.3172,20,3000,0
3142.9645881865213,0.3177,20,3000,0
3146.1636493774654,0.3182,20,3000,0
3149.3634320740443,0.3187,20,3000,0
3152.563935306528,0.3192,20,3000,0
3155.7651581080086,0.3197,20,3000,0
3158.9670995143847,0.3202,20,3000,0
3162.169758564351,0.3207,20,3000,0
3165.3731342993856,0.3212,20,3000,0
3168.577225763738,0.3217,20,3000,0
3171.782032004414,0.3222,20,3000,0
3174.987552071168,0.3227,20,3000,0
3178.193785016486,0.3232,20,3000,0
3181.4007298955767,0.3237,20,3000,0
3184.6083857663602,0.3242,20,3000,0
3187.8167516894528,0.3247,20,3000,0
3191.025826728158,0.3252,20,3000,0
3194.235609948452,0.3257,20,3000,0
3197.4461004189757,0.3262,20,3000,0
3200.6572972110184,0.3267,20,3000,0
3203.8691993985117,0.3272,20,3000,0
3207.0818060580127,0.3277,20,3000,0
3210.2951162686954,0.3282,20,3000,0
3213.509129112339,0.3287,20,3000,0
3216.723843673316,0.3292,20,3000,0
3219.939259038581,0.3297,20,3000,0
3223.1553742976607,0.3302,20,3000,0
3226.3721885426417,0.3307,20,3000,0
3229.589700868158,0.3312,20,3000,0
3232.807910371384,0.3317,20,3000,0
3236.0268161520194,0.3322,20,3000,0
3239.2464173122808,0.3327,20,3000,0
3242.4667129568898,0.3332,20,3000,0
3245.6877021930623,0.3337,20,3000,0
3248.9093841305007,0.3342,20,3000,0
3252.131757881377,0.3347,20,3000,0
3255.354822560328,0.3352,20,3000,0
3258.578577284444,0.3357,20,3000,0
3261.803021173254,0.3362,20,3000,0
3265.0281533487214,0.3367,20,3000,0
3268.2539729352293,0.3372,20,3000,0
3271.4804790595713,0.3377,20,3000,0
3274.707670850944,0.3382,20,3000,0
3277.9355474409317,0.3387,20,3000,0
3281.164107963501,0.3392,20,3000,0
3284.393351554989,0.3397,20,3000,0
3287.623277354091,0.3402,20,3000,0
3290.8538845018575,0.3407,20,3000,0
3294.0851721416743,0.3412,20,3000,0
3297.3171394192623,0.3417,20,3000,0
3300.5497854826613,0.3422,20,3000,0
3303.7831094822236,0.3427,20,3000,0
3307.017110570603,0.3432,20,3000,0
3310.251787902745,0.3437,20,3000,0
3313.4871406358807,0.3442,20,3000,0
3316.7231679295096,0.3447,20,3000,0
3319.9598689453987,0.3452,20,3000,0
3323.197242847569,0.3457,20,3000,0
3326.435288802287,0.3462,20,3000,0
3329.6740059780514,0.3467,20,3000,0
3332.9133935455934,0.3472,20,3000,0
3336.1534506778576,0.3477,20,3000,0
3339.394176549998,0.3482,20,3000,0
3342.6355703393683,0.3487,20,3000,0
3345.8776312255136,0.3492,20,3000,0
3349.1203583901574,0.3497,20,3000,0
3352.3637510172,0.3502,20,3000,0
3355.6078082926997,0.3507,20,3000,0
3358.852529404875,0.3512,20,3000,0
3362.097913544088,0.3517,20,3000,0
3365.343959902837,0.3522,20,3000,0
3368.590667675752,0.3527,20,3000,0
3371.83803605958,0.3532,20,3000,0
3375.086064253181,0.3537,20,3000,0
3378.334751457518,0.3542,20,3000,0
3381.5840968756484,0.3547,20,3000,0
3384.8340997127148,0.3552,20,3000,0
3388.0847591759375,0.3557,20,3000,0
3391.336074474608,0.3562,20,3000,0
3394.588044820076,0.3567,20,3000,0
3397.8406694257455,0.3572,20,3000,0
3401.0939475070645,0.3577,20,3000,0
3404.347878281519,0.3582,20,3000,0
3407.6024609686206,0.3587,20,3000,0
3410.8576947899032,0.3592,20,3000,0
3414.1135789689106,0.3597,20,3000,0
3417.370112731193,0.3602,20,3000,0
3420.6272953042953,0.3607,20,3000,0
3423.885125917752,0.3612,20,3000,0
3427.1436038030765,0.3617,20,3000,0
3430.402728193756,0.3622,20,3000,0
3433.662498325241,0.3627,20,3000,0
3436.9229134349416,0.3632,20,3000,0
3440.1839727622137,0.3637,20,3000,0
3443.4456755483598,0.3642,20,3000,0
3446.708021036611,0.3647,20,3000,0
3449.9710084721296,0.3652,20,3000,0
3453.234637101993,0.3657,20,3000,0
3456.498906175194,0.3662,20,3000,0
3459.763814942625,0.3667,20,3000,0
3463.0293626570797,0.3672,20,3000,0
3466.2955485732373,0.3677,20,3000,0
3469.5623719476616,0.3682,20,3000,0
3472.8298320387885,0.3687,20,3000,0
3476.0979281069235,0.3692,20,3000,0
3479.366659414231,0.3697,20,3000,0
3482.6360252247277,0.3702,20,3000,0
3485.9060248042783,0.3707,20,3000,0
3489.1766574205835,0.3712,20,3000,0
3492.447922343177,0.3717,20,3000,0
3495.7198188434177,0.3722,20,3000,0
3498.992346194481,0.3727,20,3000,0
3502.2655036713522,0.3732,20,3000,0
3505.5392905508224,0.3737,20,3000,0
3508.8137061114776,0.3742,20,3000,0
3512.0887496336954,0.3747,20,3000,0
3515.3644203996328,0.3752,20,3000,0
3518.6407176932275,0.3757,20,3000,0
3521.9176408001854,0.3762,20,3000,0
3525.1951890079727,0.3767,20,3000,0
3528.473361605816,0.3772,20,3000,0
3531.7521578846877,0.3777,20,3000,0
3535.0315771373052,0.3782,20,3000,0
3538.3116186581196,0.3787,20,3000,0
3541.5922817433157,0.3792,20,3000,0
3544.873565690799,0.3797,20,3000,0
3548.1554698001905,0.3802,20,3000,0
3551.4379933728246,0.3807,20,3000,0
3554.721135711737,0.3812,20,3000,0
3558.004896121663,0.3817,20,3000,0
3561.289273909026,0.3822,20,3000,0
3564.574268381938,0.3827,20,3000,0
3567.8598788501868,0.3832,20,3000,0
3571.146104625232,0.3837,20,3000,0
3574.432945020203,0.3842,20,3000,0
3577.720399349884,0.3847,20,3000,0
3581.0084669307175,0.3852,20,3000,0
3584.2971470807893,0.3857,20,3000,0
3587.5864391198297,0.3862,20,3000,0
3590.8763423692044,0.3867,20,3000,0
3594.166856151905,0.3872,20,3000,0
3597.4579797925503,0.3877,20,3000,0
3600.7497126173744,0.3882,20,3000,0
3604.0420539542242,0.3887,20,3000,0
3607.3350031325504,0.3892,20,3000,0
3610.628559483404,0.3897,20,3000,0
3613.9227223394296,0.3902,20,3000,0
3617.2174910348604,0.3907,20,3000,0
3620.5128649055096,0.3912,20,3000,0
3623.8088432887694,0.3917,20,3000,0
3627.1054255236018,0.3922,20,3000,0
3630.402610950531,0.3927,20,3000,0
3633.700398911644,0.3932,20,3000,0
3636.998788750579,0.3937,20,3000,0
3640.2977798125225,0.3942,20,3000,0
3643.597371444204,0.3947,20,3000,0
3646.8975629938877,0.3952,20,3000,0
3650.198353811372,0.3957,20,3000,0
3653.4997432479768,0.3962,20,3000,0
3656.801730656546,0.3967,20,3000,0
3660.104315391435,0.3972,20,3000,0
3663.4074968085115,0.3977,20,3000,0
3666.7112742651425,0.3982,20,3000,0
3670.0156471201967,0.3987,20,3000,0
3673.320614734037,0.3992,20,3000,0
3676.626176468509,0.3997,20,3000,0
0.0,0.0,200,3000,0
91.83407371507496,0.0005,200,3000,0
183.66814743014993,0.001,200,3000,0
275.5022211452249,0.0015,200,3000,0
367.33629486029986,0.002,200,3000,0
459.1703685753748,0.0025,200,3000,0
551.0044422904498,0.003,200,3000,0
642.8385160055248,0.0035,200,3000,0
734.6725897205997,0.004,200,3000,0
826.5066634356748,0.0045,200,3000,0
918.3407371507496,0.005,200,3000,0
1010.1748108658245,0.0055,200,3000,0
1102.0088845808996,0.006,200,3000,0
1193.8429582959745,0.0065,200,3000,0
1284.1707837491927,0.007,200,3000,0
1285.8757571636406,0.0075,200,3000,0
1287.5971491663356,0.008,200,3000,0
1289.3340747867487,0.0085,200,3000,0
1291.0857463865195,0.009,200,3000,0
1292.8514581008533,0.0095,200,3000,0
1294.6305734612886,0.01,200,3000,0
1296.4225154215324,0.0105,200,3000,0
1298.2267582267539,0.011,200,3000,0
1300.0428207167463,0.0115,200,3000,0
1301.870260758341,0.012,200,3000,0
1303.7086705772538,0.0125,200,3000,0
1305.5576728136884,0.013,200,3000,0
1307.4169171658154,0.0135,200,3000,0
1309.2860775148692,0.014,200,3000,0
1311.1648494479364,0.0145,200,3000,0
